year,month,raw_temperature,raw_anomaly,qc_failed,continuity_breaks,adj_temperature,adj_anomaly,region_expect_temperature,region_expect_anomaly
2012,6,17.8,0.817,0.0,0.0,18.431,1.449,17.768,0.955
2012,7,20.2,1.887,0.0,0.0,20.709,2.397,20.119,1.977
2012,8,18.7,0.975,0.0,0.0,19.235,1.51,19.369,1.815
2012,9,14.5,0.535,0.0,0.0,15.223,1.258,14.672,0.877
2012,10,8.5,-0.348,0.0,0.0,9.302,0.454,8.925,0.247
2012,11,5.0,1.269,0.0,0.0,5.699,1.968,6.382,2.821
2012,12,-2.8,-2.029,0.0,0.0,-2.153,-1.382,-1.702,-0.76
2013,1,-2.4,0.914,0.0,0.0,-1.675,1.639,-3.016,0.468
2013,2,-0.5,1.326,0.0,0.0,0.235,2.061,-0.543,1.453
2013,3,-0.9,-3.422,0.0,0.0,-0.275,-2.797,-0.938,-3.29
2013,4,8.9,0.711,0.0,0.0,9.49,1.301,8.838,0.819
2013,5,14.2,1.008,0.0,0.0,14.858,1.666,14.182,1.161
2013,6,17.5,0.517,0.0,0.0,18.131,1.149,17.681,0.869
2013,7,19.5,1.187,0.0,0.0,20.009,1.697,19.642,1.499
2013,8,19.1,1.375,0.0,0.0,19.635,1.91,19.304,1.749
2013,9,12.1,-1.865,0.0,0.0,12.823,-1.142,12.148,-1.647
2013,10,10.1,1.252,0.0,0.0,10.902,2.054,10.731,2.053
2013,11,4.694,3.603,1.0,0.0,,,,
2013,12,0.706,3.603,1.0,0.0,,,,
2014,1,-1.961,1.3956666666666664,,,,,,
2014,2,1.706,3.6726666666666663,,,,,,
2014,3,6.117,4.163666666666667,,,,,,
2014,4,10.139,2.405666666666666,,,,,,
2014,5,13.878,1.234666666666664,,,,,,
2014,6,16.244,-0.11599999999999966,,,,,,
2014,7,20.317,2.700333333333333,,,,,,
2014,8,17.55,0.5633333333333361,,,,,,
2014,9,14.983,1.8796666666666688,,,,,,
2014,10,9.606,1.422666666666668,,,,,,
2014,11,5.894,2.4506666666666668,,,,,,
2014,12,1.017,1.7936666666666667,,,,,,
2015,1,1.094,4.450666666666667,,,,,,
2015,2,0.44,2.4066666666666667,,,,,,
2015,3,4.544,2.5906666666666665,,,,,,
2015,4,8.711,0.9776666666666669,,,,,,
2015,5,13.028,0.38466666666666427,,,,,,
2015,6,17.556,1.1960000000000015,,,,,,
2015,7,20.65,3.0333333333333314,,,,,,
2015,8,21.506,4.519333333333336,,,,,,
2015,9,15.0,1.8966666666666683,,,,,,
2015,10,7.672,-0.5113333333333321,,,,,,
2015,11,5.35,1.9066666666666663,,,,,,
2015,12,3.972,4.748666666666667,,,,,,
2016,1,-2.222,1.1346666666666665,,,,,,
2016,2,4.0,5.966666666666667,,,,,,
2016,3,4.733,2.7796666666666665,,,,,,
2016,4,9.111,1.3776666666666673,,,,,,
2016,5,14.233,1.5896666666666643,,,,,,
2016,6,18.767,2.407,,,,,,
2016,7,19.411,1.7943333333333342,,,,,,
2016,8,18.022,1.0353333333333339,,,,,,
2016,9,15.594,2.4906666666666677,,,,,,
2016,10,7.833,-0.3503333333333316,,,,,,
2016,11,3.711,0.2676666666666665,,,,,,
2016,12,0.228,1.0046666666666668,,,,,,
2017,1,-5.689,-2.3323333333333336,,,,,,
2017,2,0.156,2.1226666666666665,,,,,,
2017,3,6.172,4.218666666666667,,,,,,
2017,4,7.5,-0.2333333333333334,,,,,,
2017,5,13.728,1.0846666666666636,,,,,,
2017,6,18.833,2.472999999999999,,,,,,
2017,7,19.111,1.4943333333333335,,,,,,
2017,8,20.05,3.063333333333336,,,,,,
2017,9,13.594,0.4906666666666677,,,,,,
2017,10,9.733,1.5496666666666687,,,,,,
2017,11,4.244,0.8006666666666664,,,,,,
2017,12,1.756,2.5326666666666666,,,,,,
2018,1,0.978,4.334666666666666,,,,,,
2018,2,-3.072,-1.1053333333333335,,,,,,
2018,3,0.606,-1.3473333333333333,,,,,,
2018,4,13.85,6.116666666666666,,,,,,
2018,5,17.117,4.473666666666665,,,,,,
2018,6,18.828,2.468,,,,,,
2018,7,19.906,2.2893333333333317,,,,,,
2018,8,20.594,3.6073333333333366,,,,,,
2018,9,15.583,2.4796666666666685,,,,,,
2018,10,10.416,2.2326666666666686,,,,,,
2018,11,4.522,1.0786666666666669,,,,,,
2018,12,1.2,1.9766666666666666,,,,,,
2019,1,-1.794,1.5626666666666664,,,,,,
2019,2,2.833,4.799666666666667,,,,,,
2019,3,6.128,4.174666666666667,,,,,,
2019,4,10.022,2.288666666666667,,,,,,
2019,5,12.433,-0.21033333333333637,,,,,,
2019,6,22.228,5.868000000000002,,,,,,
2019,7,19.172,1.5553333333333335,,,,,,
2019,8,20.3,3.313333333333336,,,,,,
2019,9,14.522,1.4186666666666685,,,,,,
2019,10,10.339,2.1556666666666686,,,,,,
2019,11,5.922,2.4786666666666664,,,,,,
2019,12,2.633,3.409666666666667,,,,,,
2020,1,0.917,4.273666666666666,,,,,,
2020,2,3.861,5.8276666666666666,,,,,,
2020,3,4.767,2.813666666666667,,,,,,
2020,4,9.333,1.5996666666666668,,,,,,
2020,5,11.289,-1.3543333333333365,,,,,,
2020,6,17.983,1.623000000000001,,,,,,
2020,7,18.972,1.3553333333333342,,,,,,
2020,8,20.283,3.2963333333333367,,,,,,
2020,9,15.072,1.9686666666666675,,,,,,
2020,10,10.194,2.010666666666669,,,,,,
2020,11,4.728,1.2846666666666664,,,,,,
2020,12,0.994,1.7706666666666666,,,,,,
