year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,5y_anomaly,5y_unc,10y_anomaly,10y_unc,20y_anomaly,20y_unc
1843,1,2.386,1.477,-0.048,1.008,-0.750,0.784,-0.751,0.807,-0.476,0.851
1843,2,5.116,1.450,-0.173,0.916,-0.742,0.799,-0.691,0.799,-0.493,0.854
1843,3,-1.443,1.169,-0.320,0.897,-0.774,0.795,-0.664,0.785,-0.511,0.857
1843,4,-0.308,0.724,-0.173,0.840,-0.734,0.770,-0.624,0.773,-0.517,0.862
1843,5,-2.598,1.599,0.070,0.833,-0.726,0.772,-0.624,0.783,-0.530,0.864
1843,6,-0.978,1.086,0.159,0.926,-0.587,0.774,-0.602,0.790,-0.533,0.866
1843,7,-0.731,1.555,-0.078,0.965,-0.558,0.827,-0.594,0.804,-0.527,0.862
1843,8,0.714,1.287,-0.641,0.896,-0.431,0.796,-0.581,0.801,-0.515,0.864
1843,9,-1.895,1.528,-0.714,0.744,-0.381,0.806,-0.601,0.799,-0.517,0.864
1843,10,-1.112,1.790,-0.758,0.769,-0.380,0.823,-0.572,0.805,-0.509,0.870
1843,11,-0.721,1.219,-0.478,0.783,-0.452,0.830,-0.559,0.814,-0.515,0.866
1843,12,3.483,2.180,-0.530,0.792,-0.456,0.828,-0.542,0.805,-0.542,0.859
1844,1,-0.463,1.855,-0.728,0.804,-0.426,0.818,-0.555,0.780,-0.555,0.853
1844,2,-1.640,0.876,-0.953,0.783,-0.379,0.803,-0.534,0.782,-0.561,0.856
1844,3,-2.315,2.321,-0.822,0.776,-0.379,0.794,-0.511,0.773,-0.562,0.854
1844,4,-0.836,1.485,-0.738,0.784,-0.367,0.811,-0.488,0.775,-0.562,0.849
1844,5,0.757,1.255,-0.705,0.721,-0.408,0.830,-0.489,0.778,-0.567,0.845
1844,6,-1.604,1.187,-1.380,0.693,-0.502,0.799,-0.504,0.783,-0.576,0.842
1844,7,-3.102,1.272,-1.179,0.631,-0.493,0.791,-0.527,0.789,-0.587,0.837
1844,8,-1.986,1.003,-1.575,0.708,-0.487,0.808,-0.538,0.786,-0.601,0.834
1844,9,-0.328,1.446,-1.988,0.765,-0.507,0.778,-0.565,0.792,-0.612,0.830
1844,10,-0.105,1.440,-1.950,0.807,-0.492,0.766,-0.576,0.790,-0.609,0.834
1844,11,-0.320,1.523,-2.125,0.742,-0.488,0.763,-0.584,0.794,-0.618,0.835
1844,12,-4.614,1.183,-1.944,0.688,-0.492,0.764,-0.594,0.788,-0.617,0.830
1845,1,1.939,1.240,-1.588,0.697,-0.480,0.747,-0.647,0.784,-0.636,0.834
1845,2,-6.389,1.240,-1.503,0.725,-0.489,0.722,-0.624,0.786,-0.678,0.825
1845,3,-7.265,1.263,-1.608,0.670,-0.516,0.720,-0.617,0.795,-0.685,0.823
1845,4,-0.388,1.021,-1.647,0.587,-0.502,0.707,-0.612,0.799,-0.687,0.813
1845,5,-1.334,1.262,-1.523,0.657,-0.448,0.688,-0.587,0.803,-0.690,0.815
1845,6,0.565,1.322,-1.028,0.723,-0.512,0.711,-0.571,0.803,-0.687,0.811
1845,7,1.171,1.889,-1.086,0.871,-0.690,0.728,-0.566,0.806,-0.687,0.805
1845,8,-0.965,1.967,-0.423,0.648,-0.730,0.714,-0.547,0.814,-0.679,0.800
1845,9,-1.594,1.188,0.457,0.720,-0.667,0.715,-0.567,0.813,-0.685,0.798
1845,10,-0.567,2.002,0.583,0.811,-0.614,0.719,-0.554,0.816,-0.672,0.796
1845,11,1.168,1.872,0.582,0.972,-0.572,0.729,-0.562,0.809,-0.659,0.796
1845,12,1.322,2.069,0.505,1.073,-0.526,0.750,-0.496,0.795,-0.675,0.786
1846,1,1.241,5.676,0.517,0.987,-0.517,0.753,-0.491,0.807,-0.664,0.782
1846,2,1.567,2.725,0.859,0.868,-0.541,0.749,-0.437,0.814,-0.668,0.792
1846,3,3.295,1.055,1.014,0.838,-0.531,0.752,-0.441,0.829,-0.701,0.788
1846,4,1.131,2.254,1.274,1.116,-0.493,0.759,-0.436,0.839,-0.701,0.785
1846,5,-1.354,1.900,0.984,1.178,-0.493,0.764,-0.480,0.846,-0.692,0.785
1846,6,-0.354,1.589,0.623,1.041,-0.535,0.735,-0.492,0.842,-0.692,0.784
1846,7,1.316,1.132,0.295,0.609,-0.552,0.710,-0.495,0.840,-0.692,0.779
1846,8,3.133,0.524,0.128,0.788,-0.479,0.723,-0.500,0.837,-0.690,0.779
1846,9,0.265,1.065,-0.220,0.730,-0.463,0.758,-0.511,0.839,-0.691,0.780
1846,10,2.564,2.125,-0.492,0.665,-0.473,0.768,-0.511,0.847,-0.697,0.778
1846,11,-2.320,1.289,-0.292,0.633,-0.472,0.777,-0.519,0.860,-0.703,0.774
1846,12,-3.007,1.589,-0.382,0.668,-0.463,0.790,-0.534,0.860,-0.705,0.761
1847,1,-2.695,1.706,-0.551,0.669,-0.438,0.792,-0.477,0.878,-0.705,0.760
1847,2,-0.441,1.947,-0.676,0.673,-0.433,0.796,-0.465,0.900,-0.708,0.758
1847,3,-0.878,1.568,-0.841,0.714,-0.456,0.801,-0.488,0.902,-0.701,0.758
1847,4,-2.131,1.333,-1.224,0.659,-0.475,0.802,-0.498,0.902,-0.698,0.756
1847,5,1.041,1.630,-1.068,0.611,-0.484,0.825,-0.503,0.909,-0.698,0.760
1847,6,-1.432,1.626,-0.934,0.730,-0.480,0.819,-0.487,0.907,-0.694,0.764
1847,7,-0.715,1.426,-1.402,0.867,-0.621,0.818,-0.467,0.898,-0.685,0.765
1847,8,1.641,1.013,-1.139,0.817,-0.474,0.826,-0.480,0.881,-0.683,0.764
1847,9,-1.717,1.548,-0.871,0.904,-0.403,0.858,-0.480,0.877,-0.677,0.760
1847,10,-2.029,1.021,-0.453,0.958,-0.405,0.870,-0.470,0.872,-0.666,0.758
1847,11,-0.453,0.850,-0.544,0.985,-0.365,0.899,-0.438,0.877,-0.674,0.756
1847,12,-1.403,1.780,-0.281,0.991,-0.362,0.925,-0.430,0.878,-0.654,0.750
1848,1,-8.308,2.316,-0.235,1.010,-0.383,0.913,-0.425,0.888,-0.625,0.740
1848,2,2.720,1.751,-0.435,1.024,-0.352,0.903,-0.474,0.896,-0.629,0.737
1848,3,2.333,0.810,-0.396,1.028,-0.359,0.902,-0.499,0.898,-0.635,0.728
1848,4,2.888,1.110,-0.132,1.070,-0.373,0.935,-0.525,0.911,-0.636,0.719
1848,5,-0.055,1.976,-0.152,1.205,-0.398,0.929,-0.508,0.916,-0.639,0.717
1848,6,1.724,1.926,0.045,1.101,-0.404,0.904,-0.495,0.918,-0.630,0.715
1848,7,-0.162,1.459,0.613,0.980,-0.425,0.839,-0.485,0.904,-0.622,0.715
1848,8,-0.755,0.965,0.616,1.039,-0.442,0.886,-0.495,0.901,-0.609,0.708
1848,9,-1.247,1.542,0.306,1.088,-0.501,0.897,-0.487,0.895,-0.611,0.699
1848,10,1.130,1.570,-0.055,1.127,-0.492,0.899,-0.474,0.905,-0.598,0.695
1848,11,-0.688,1.463,0.020,1.148,-0.508,0.903,-0.488,0.894,-0.612,0.692
1848,12,0.965,0.729,-0.212,1.141,-0.529,0.897,-0.549,0.882,-0.613,0.690
1849,1,-1.502,2.091,-0.335,1.160,-0.565,0.901,-0.544,0.867,-0.603,0.677
1849,2,2.760,2.060,-0.409,1.184,-0.621,0.913,-0.533,0.881,-0.590,0.673
1849,3,-1.381,1.763,-0.448,1.170,-0.643,0.920,-0.519,0.901,-0.564,0.665
1849,4,-1.448,1.641,-0.648,1.164,-0.656,0.920,-0.524,0.894,-0.549,0.658
1849,5,0.843,1.817,-0.660,1.199,-0.631,0.926,-0.519,0.890,-0.550,0.653
1849,6,-1.063,1.761,-1.104,1.159,-0.566,0.956,-0.517,0.884,-0.553,0.648
1849,7,-1.634,1.655,-1.526,1.095,-0.461,0.995,-0.484,0.877,-0.550,0.644
1849,8,-1.641,1.168,-1.552,1.125,-0.443,1.028,-0.469,0.872,-0.539,0.637
1849,9,-1.719,1.447,-1.684,1.140,-0.469,1.063,-0.480,0.866,-0.551,0.636
1849,10,-1.268,1.435,-1.608,1.180,-0.505,1.081,-0.479,0.868,-0.550,0.629
1849,11,-0.835,1.805,-1.591,1.167,-0.519,1.103,-0.501,0.877,-0.554,0.624
1849,12,-4.356,1.776,-1.441,1.149,-0.482,1.099,-0.452,0.869,-0.553,0.620
1850,1,-6.572,0.820,-1.309,1.100,-0.454,1.096,-0.486,0.884,-0.541,0.621
1850,2,2.448,2.419,-1.099,1.104,-0.471,1.092,-0.491,0.868,-0.542,0.622
1850,3,-2.970,1.725,-1.126,1.069,-0.444,1.089,-0.440,0.876,-0.536,0.628
1850,4,-0.534,1.852,-1.138,1.011,-0.439,1.091,-0.455,0.858,-0.531,0.624
1850,5,1.051,1.631,-1.091,0.908,-0.428,1.125,-0.453,0.871,-0.520,0.622
1850,6,0.742,1.399,-0.648,0.918,-0.348,1.125,-0.449,0.870,-0.513,0.619
1850,7,-0.055,1.078,-0.103,0.952,-0.159,1.128,-0.454,0.857,-0.515,0.617
1850,8,0.875,1.213,-0.265,0.882,-0.218,1.142,-0.445,0.840,-0.511,0.618
1850,9,-2.034,0.962,-0.033,0.942,-0.330,1.143,-0.445,0.831,-0.512,0.613
1850,10,-1.411,0.816,0.147,1.001,-0.437,1.161,-0.423,0.848,-0.509,0.615
1850,11,-0.279,1.112,-0.134,1.019,-0.445,1.162,-0.447,0.846,-0.522,0.614
1850,12,0.960,0.774,-0.328,0.978,-0.464,1.148,-0.517,0.827,-0.503,0.611
1851,1,-0.023,1.099,-0.394,0.982,-0.452,1.121,-0.512,0.792,-0.519,0.627
1851,2,0.504,1.513,-0.488,0.975,-0.449,1.119,-0.519,0.832,-0.479,0.634
1851,3,-0.196,1.953,-0.406,0.992,-0.442,1.098,-0.570,0.822,-0.472,0.637
1851,4,1.631,2.211,-0.137,1.104,-0.455,1.106,-0.572,0.806,-0.487,0.630
1851,5,-2.328,2.310,-0.182,1.195,-0.483,1.076,-0.568,0.796,-0.511,0.628
1851,6,-1.581,0.702,-0.189,1.306,-0.564,1.081,-0.565,0.789,-0.504,0.623
1851,7,-0.851,1.012,0.111,1.419,-0.536,1.061,-0.592,0.782,-0.496,0.616
1851,8,-0.247,1.332,0.122,1.486,-0.588,1.069,-0.629,0.787,-0.496,0.611
1851,9,-1.049,1.087,-0.063,1.507,-0.575,1.069,-0.640,0.790,-0.500,0.609
1851,10,1.810,2.092,-0.555,1.457,-0.574,1.047,-0.659,0.778,-0.510,0.604
1851,11,-0.810,1.993,-0.344,1.471,-0.566,1.026,-0.675,0.768,-0.509,0.601
1851,12,0.871,2.184,-0.146,1.503,-0.571,1.000,-0.645,0.759,-0.522,0.597
1852,1,3.580,2.491,0.005,1.491,-0.530,0.983,-0.623,0.765,-0.520,0.599
1852,2,0.633,2.011,0.075,1.432,-0.506,0.973,-0.632,0.763,-0.527,0.601
1852,3,-2.418,1.634,0.154,1.442,-0.503,0.956,-0.631,0.761,-0.525,0.597
1852,4,-4.266,1.777,-0.141,1.355,-0.484,0.958,-0.615,0.757,-0.511,0.592
1852,5,0.198,2.350,-0.055,1.381,-0.518,0.951,-0.632,0.756,-0.507,0.584
1852,6,0.797,1.010,0.156,1.304,-0.425,0.941,-0.624,0.753,-0.504,0.576
1852,7,0.955,0.790,0.109,1.314,-0.351,0.972,-0.618,0.754,-0.501,0.569
1852,8,0.600,0.461,-0.013,1.290,-0.507,0.930,-0.622,0.752,-0.512,0.558
1852,9,-0.107,1.172,-0.176,1.199,-0.478,0.915,-0.606,0.742,-0.511,0.552
1852,10,-1.732,1.175,-0.114,1.256,-0.505,0.868,-0.573,0.739,-0.496,0.544
1852,11,0.233,1.927,-0.175,1.181,-0.540,0.860,-0.586,0.744,-0.492,0.541
1852,12,3.395,1.089,-0.192,1.156,-0.535,0.832,-0.554,0.739,-0.518,0.543
1853,1,3.014,2.475,-0.228,1.062,-0.526,0.814,-0.500,0.721,-0.509,0.538
1853,2,-0.823,2.505,-0.326,1.100,-0.537,0.792,-0.567,0.716,-0.517,0.528
1853,3,-4.382,0.702,-0.386,1.027,-0.530,0.774,-0.607,0.712,-0.503,0.526
1853,4,-3.514,2.187,-0.211,1.101,-0.472,0.776,-0.648,0.706,-0.505,0.521
1853,5,-0.539,1.398,-0.427,0.925,-0.497,0.778,-0.653,0.692,-0.492,0.517
1853,6,0.589,1.089,-1.035,0.882,-0.630,0.765,-0.658,0.680,-0.488,0.516
1853,7,0.531,1.092,-1.272,0.684,-0.600,0.757,-0.650,0.665,-0.492,0.512
1853,8,-0.581,0.779,-1.233,0.670,-0.595,0.789,-0.637,0.655,-0.491,0.507
1853,9,-0.825,0.454,-0.920,0.694,-0.640,0.758,-0.621,0.637,-0.481,0.504
1853,10,0.367,2.007,-0.741,0.540,-0.653,0.722,-0.624,0.621,-0.469,0.500
1853,11,-2.354,1.290,-0.584,0.462,-0.628,0.700,-0.666,0.607,-0.463,0.494
1853,12,-3.903,0.579,-0.750,0.428,-0.602,0.689,-0.684,0.609,-0.473,0.486
1854,1,0.168,1.031,-0.724,0.451,-0.618,0.672,-0.651,0.604,-0.484,0.476
1854,2,-0.356,1.815,-0.691,0.415,-0.637,0.671,-0.647,0.591,-0.475,0.479
1854,3,-0.624,0.974,-0.752,0.428,-0.637,0.669,-0.617,0.580,-0.458,0.485
1854,4,-1.360,0.621,-0.791,0.382,-0.662,0.645,-0.609,0.564,-0.465,0.480
1854,5,1.335,0.587,-0.834,0.471,-0.720,0.616,-0.611,0.550,-0.486,0.477
1854,6,-1.400,0.841,-0.408,0.427,-0.724,0.572,-0.601,0.534,-0.478,0.476
1854,7,0.851,0.588,-0.601,0.627,-0.784,0.547,-0.573,0.519,-0.473,0.470
1854,8,-0.185,0.799,-1.149,0.429,-0.821,0.517,-0.540,0.510,-0.476,0.465
1854,9,-1.567,0.692,-1.198,0.379,-0.792,0.483,-0.536,0.501,-0.478,0.460
1854,10,-0.098,1.699,-1.261,0.297,-0.725,0.466,-0.523,0.488,-0.485,0.454
1854,11,-2.872,1.194,-1.464,0.364,-0.746,0.449,-0.524,0.475,-0.495,0.455
1854,12,1.207,1.429,-1.261,0.337,-0.765,0.445,-0.513,0.474,-0.494,0.454
1855,1,-2.147,2.352,-1.287,0.309,-0.782,0.450,-0.436,0.480,-0.496,0.456
1855,2,-6.927,1.946,-1.258,0.296,-0.772,0.453,-0.461,0.478,-0.493,0.455
1855,3,-1.216,0.592,-1.258,0.291,-0.767,0.438,-0.454,0.480,-0.476,0.461
1855,4,-2.118,1.760,-1.078,0.333,-0.707,0.433,-0.450,0.468,-0.475,0.459
1855,5,-1.090,1.872,-0.990,0.362,-0.744,0.414,-0.454,0.460,-0.457,0.460
1855,6,1.032,1.073,-1.673,0.367,-0.761,0.414,-0.456,0.454,-0.472,0.462
1855,7,0.535,0.747,-1.346,0.412,-0.840,0.398,-0.463,0.447,-0.467,0.455
1855,8,0.165,0.672,-0.704,0.305,-0.916,0.369,-0.475,0.441,-0.467,0.449
1855,9,-1.568,0.573,-0.844,0.371,-0.883,0.369,-0.457,0.432,-0.463,0.447
1855,10,2.061,1.256,-0.593,0.435,-0.860,0.342,-0.463,0.434,-0.463,0.454
1855,11,-1.812,0.768,-0.575,0.494,-0.862,0.325,-0.482,0.436,-0.465,0.454
1855,12,-6.995,1.456,-0.661,0.473,-0.852,0.322,-0.510,0.443,-0.468,0.451
1856,1,1.785,1.141,-0.858,0.495,-0.848,0.320,-0.547,0.458,-0.454,0.438
1856,2,0.772,3.267,-0.986,0.523,-0.825,0.304,-0.521,0.466,-0.450,0.451
1856,3,-2.893,1.903,-0.942,0.584,-0.800,0.291,-0.504,0.455,-0.465,0.452
1856,4,0.890,0.679,-1.089,0.542,-0.792,0.282,-0.539,0.432,-0.464,0.447
1856,5,-0.868,0.928,-1.296,0.526,-0.849,0.273,-0.542,0.422,-0.467,0.440
1856,6,-0.003,1.066,-0.661,0.488,-0.805,0.270,-0.515,0.416,-0.456,0.434
1856,7,-1.828,1.038,-0.809,0.473,-0.766,0.273,-0.496,0.405,-0.466,0.432
1856,8,-1.368,1.017,-1.004,0.398,-0.705,0.261,-0.491,0.399,-0.484,0.429
1856,9,-1.043,1.201,-0.824,0.395,-0.658,0.260,-0.489,0.393,-0.475,0.429
1856,10,0.292,0.611,-0.918,0.398,-0.645,0.255,-0.508,0.375,-0.497,0.423
1856,11,-4.287,0.846,-0.932,0.379,-0.657,0.250,-0.500,0.356,-0.491,0.420
1856,12,0.618,1.493,-0.962,0.338,-0.630,0.237,-0.511,0.349,-0.478,0.420
1857,1,0.009,1.006,-0.814,0.369,-0.616,0.235,-0.563,0.338,-0.462,0.424
1857,2,-1.572,0.939,-0.599,0.379,-0.575,0.241,-0.589,0.326,-0.446,0.428
1857,3,-0.725,1.356,-0.497,0.366,-0.568,0.243,-0.562,0.316,-0.455,0.432
1857,4,-0.243,0.606,-0.363,0.419,-0.562,0.249,-0.523,0.306,-0.449,0.431
1857,5,-1.030,1.056,-0.174,0.403,-0.529,0.253,-0.511,0.289,-0.463,0.428
1857,6,-0.372,0.983,-0.026,0.423,-0.601,0.247,-0.521,0.278,-0.463,0.426
1857,7,-0.044,1.041,-0.171,0.467,-0.520,0.255,-0.535,0.274,-0.465,0.422
1857,8,1.207,0.774,-0.490,0.477,-0.415,0.243,-0.543,0.269,-0.473,0.424
1857,9,0.182,0.698,-0.628,0.475,-0.430,0.247,-0.542,0.262,-0.469,0.421
1857,10,1.904,0.913,-0.785,0.437,-0.395,0.245,-0.521,0.254,-0.463,0.421
1857,11,-2.022,1.098,-0.754,0.360,-0.367,0.251,-0.546,0.245,-0.472,0.417
1857,12,2.399,0.622,-0.626,0.341,-0.376,0.250,-0.606,0.249,-0.479,0.407
1858,1,-1.737,1.434,-0.556,0.316,-0.401,0.244,-0.594,0.238,-0.448,0.396
1858,2,-5.392,0.894,-0.592,0.271,-0.412,0.243,-0.560,0.219,-0.448,0.395
1858,3,-2.392,1.321,-0.553,0.247,-0.384,0.243,-0.508,0.216,-0.455,0.394
1858,4,-2.121,0.658,-0.640,0.265,-0.455,0.246,-0.484,0.206,-0.468,0.387
1858,5,-0.662,1.146,-0.949,0.313,-0.467,0.251,-0.476,0.201,-0.458,0.382
1858,6,1.167,0.598,-1.255,0.323,-0.391,0.260,-0.482,0.202,-0.460,0.376
1858,7,0.796,0.570,-0.900,0.325,-0.495,0.268,-0.500,0.201,-0.454,0.371
1858,8,0.774,0.675,-0.179,0.383,-0.448,0.257,-0.487,0.198,-0.442,0.369
1858,9,0.650,0.813,0.205,0.477,-0.367,0.250,-0.475,0.196,-0.432,0.365
1858,10,0.864,0.844,0.333,0.526,-0.425,0.240,-0.464,0.193,-0.436,0.360
1858,11,-5.732,0.875,0.439,0.476,-0.455,0.238,-0.439,0.191,-0.443,0.358
1858,12,-1.277,0.779,0.359,0.556,-0.428,0.234,-0.396,0.191,-0.437,0.357
1859,1,2.519,0.961,0.435,0.577,-0.374,0.230,-0.424,0.190,-0.432,0.357
1859,2,3.271,1.246,0.559,0.565,-0.345,0.222,-0.416,0.189,-0.424,0.354
1859,3,2.211,1.237,0.410,0.509,-0.340,0.222,-0.396,0.190,-0.420,0.351
1859,4,-0.584,1.283,0.358,0.531,-0.355,0.217,-0.406,0.189,-0.407,0.344
1859,5,0.608,0.526,0.762,0.567,-0.279,0.210,-0.453,0.191,-0.405,0.338
1859,6,0.205,1.070,0.612,0.524,-0.297,0.210,-0.439,0.191,-0.410,0.336
1859,7,1.707,0.936,0.626,0.460,-0.342,0.204,-0.462,0.191,-0.402,0.334
1859,8,2.269,0.520,0.303,0.404,-0.356,0.203,-0.483,0.192,-0.398,0.333
1859,9,-1.141,0.545,-0.059,0.437,-0.332,0.209,-0.476,0.194,-0.389,0.330
1859,10,0.243,1.010,-0.010,0.414,-0.321,0.210,-0.491,0.194,-0.391,0.327
1859,11,-0.892,0.830,-0.014,0.457,-0.276,0.198,-0.490,0.196,-0.393,0.324
1859,12,-3.068,1.895,0.012,0.481,-0.276,0.186,-0.536,0.193,-0.373,0.324
1860,1,2.684,1.233,-0.214,0.480,-0.287,0.189,-0.506,0.198,-0.343,0.326
1860,2,-0.608,1.574,-0.442,0.539,-0.314,0.193,-0.494,0.193,-0.383,0.324
1860,3,-2.135,1.226,-0.340,0.551,-0.316,0.201,-0.512,0.193,-0.382,0.322
1860,4,0.006,0.735,-0.540,0.628,-0.335,0.211,-0.495,0.195,-0.385,0.318
1860,5,0.567,0.833,-0.676,0.688,-0.349,0.209,-0.461,0.198,-0.389,0.315
1860,6,0.508,0.911,-0.625,0.665,-0.452,0.209,-0.496,0.194,-0.398,0.311
1860,7,-0.998,0.658,-1.218,0.774,-0.347,0.206,-0.479,0.192,-0.396,0.309
1860,8,-0.464,1.135,-0.868,0.809,-0.203,0.218,-0.488,0.190,-0.404,0.307
1860,9,0.077,0.739,-0.527,0.759,-0.132,0.227,-0.481,0.190,-0.403,0.305
1860,10,-2.153,1.302,-0.746,0.679,-0.108,0.231,-0.504,0.186,-0.404,0.303
1860,11,-2.527,1.110,-1.014,0.674,-0.091,0.227,-0.482,0.184,-0.399,0.303
1860,12,-2.451,1.459,-0.920,0.623,-0.111,0.237,-0.419,0.185,-0.429,0.303
1861,1,-4.439,3.074,-0.719,0.549,-0.153,0.240,-0.397,0.190,-0.447,0.301
1861,2,3.593,1.782,-0.651,0.511,-0.150,0.236,-0.382,0.189,-0.464,0.302
1861,3,1.957,0.826,-0.722,0.553,-0.149,0.232,-0.359,0.186,-0.457,0.296
1861,4,-2.621,1.364,-0.589,0.436,-0.135,0.236,-0.355,0.189,-0.473,0.289
1861,5,-2.654,0.679,-0.358,0.329,-0.029,0.234,-0.367,0.188,-0.479,0.285
1861,6,1.638,0.564,-0.194,0.335,0.012,0.245,-0.346,0.191,-0.481,0.285
1861,7,1.411,0.832,-0.047,0.324,-0.083,0.253,-0.340,0.192,-0.475,0.283
1861,8,0.363,0.342,-0.549,0.314,-0.126,0.246,-0.338,0.191,-0.474,0.283
1861,9,-0.781,0.633,-0.648,0.317,-0.135,0.249,-0.309,0.193,-0.475,0.281
1861,10,-0.560,0.985,-0.397,0.340,-0.168,0.246,-0.335,0.190,-0.499,0.277
1861,11,0.252,1.071,-0.036,0.382,-0.250,0.248,-0.307,0.191,-0.505,0.271
1861,12,-0.490,1.572,-0.203,0.443,-0.248,0.256,-0.310,0.200,-0.527,0.269
1862,1,-2.676,1.820,-0.381,0.445,-0.307,0.257,-0.302,0.205,-0.536,0.264
1862,2,-2.424,1.905,-0.446,0.440,-0.390,0.260,-0.260,0.211,-0.539,0.262
1862,3,0.766,1.008,-0.377,0.494,-0.384,0.266,-0.279,0.216,-0.523,0.258
1862,4,0.395,1.768,-0.265,0.536,-0.420,0.261,-0.283,0.218,-0.498,0.257
1862,5,1.680,1.044,-0.522,0.530,-0.450,0.256,-0.293,0.219,-0.486,0.255
1862,6,-0.375,0.957,-0.798,0.416,-0.471,0.249,-0.302,0.223,-0.491,0.253
1862,7,-0.716,0.515,-0.196,0.299,-0.493,0.257,-0.313,0.226,-0.493,0.252
1862,8,-0.427,0.833,0.276,0.403,-0.574,0.257,-0.325,0.230,-0.500,0.252
1862,9,0.056,0.560,0.369,0.445,-0.593,0.250,-0.332,0.232,-0.497,0.251
1862,10,0.782,0.828,0.282,0.499,-0.596,0.246,-0.353,0.235,-0.482,0.248
1862,11,-2.828,1.023,0.171,0.479,-0.556,0.243,-0.358,0.236,-0.473,0.246
1862,12,-3.801,1.307,0.196,0.460,-0.616,0.234,-0.404,0.243,-0.481,0.246
1863,1,4.546,0.972,0.116,0.445,-0.557,0.231,-0.396,0.241,-0.477,0.245
1863,2,3.235,2.300,0.231,0.427,-0.565,0.226,-0.328,0.245,-0.473,0.243
1863,3,1.881,0.955,0.286,0.369,-0.577,0.225,-0.303,0.242,-0.446,0.241
1863,4,-0.646,1.442,0.360,0.376,-0.553,0.221,-0.288,0.246,-0.439,0.239
1863,5,0.350,0.787,0.650,0.477,-0.498,0.225,-0.263,0.246,-0.448,0.237
1863,6,-0.077,0.779,1.066,0.604,-0.448,0.232,-0.263,0.249,-0.452,0.239
1863,7,-1.672,0.684,0.420,0.662,-0.299,0.246,-0.258,0.249,-0.450,0.239
1863,8,0.950,0.771,0.206,0.502,-0.316,0.245,-0.247,0.248,-0.444,0.239
1863,9,0.718,0.776,0.192,0.511,-0.352,0.236,-0.242,0.253,-0.444,0.240
1863,10,1.664,0.686,0.032,0.479,-0.284,0.236,-0.248,0.254,-0.443,0.238
1863,11,0.656,1.065,-0.357,0.474,-0.278,0.241,-0.220,0.254,-0.431,0.235
1863,12,1.193,1.069,-0.326,0.496,-0.265,0.248,-0.189,0.255,-0.410,0.237
1864,1,-3.207,1.815,-0.339,0.553,-0.306,0.251,-0.214,0.260,-0.401,0.236
1864,2,0.667,1.351,-0.644,0.577,-0.331,0.252,-0.201,0.269,-0.396,0.233
1864,3,1.709,1.330,-0.766,0.609,-0.278,0.256,-0.223,0.268,-0.396,0.232
1864,4,-2.572,0.729,-1.065,0.581,-0.316,0.253,-0.204,0.263,-0.388,0.231
1864,5,-4.309,0.659,-1.345,0.523,-0.336,0.248,-0.198,0.265,-0.409,0.232
1864,6,0.286,1.060,-1.807,0.493,-0.323,0.258,-0.220,0.261,-0.405,0.233
1864,7,-1.817,0.797,-1.422,0.373,-0.262,0.261,-0.230,0.260,-0.402,0.235
1864,8,-2.710,0.941,-1.934,0.378,-0.164,0.264,-0.255,0.259,-0.406,0.238
1864,9,-0.754,0.736,-2.351,0.336,-0.226,0.265,-0.243,0.260,-0.393,0.238
1864,10,-1.915,0.711,-2.150,0.380,-0.246,0.268,-0.259,0.259,-0.389,0.240
1864,11,-2.706,1.122,-1.544,0.387,-0.311,0.275,-0.262,0.260,-0.389,0.238
1864,12,-4.349,0.953,-1.825,0.348,-0.328,0.286,-0.233,0.257,-0.397,0.237
1865,1,1.408,1.167,-1.462,0.376,-0.338,0.290,-0.250,0.260,-0.387,0.237
1865,2,-5.478,1.360,-1.316,0.362,-0.336,0.292,-0.305,0.258,-0.377,0.236
1865,3,-3.296,1.119,-1.304,0.372,-0.349,0.291,-0.311,0.254,-0.389,0.237
1865,4,-0.160,0.955,-1.207,0.406,-0.370,0.294,-0.320,0.256,-0.390,0.238
1865,5,2.966,0.665,-0.917,0.404,-0.367,0.304,-0.324,0.257,-0.386,0.238
1865,6,-3.088,0.684,-0.508,0.491,-0.356,0.320,-0.341,0.254,-0.381,0.239
1865,7,2.542,0.678,-0.250,0.531,-0.444,0.326,-0.328,0.253,-0.382,0.240
1865,8,-0.963,0.494,0.420,0.624,-0.452,0.312,-0.333,0.252,-0.378,0.240
1865,9,-0.615,0.665,0.680,0.673,-0.474,0.302,-0.349,0.253,-0.377,0.242
1865,10,-0.750,0.719,0.811,0.694,-0.469,0.311,-0.344,0.250,-0.399,0.241
1865,11,0.779,1.239,0.374,0.709,-0.435,0.314,-0.317,0.255,-0.404,0.240
1865,12,0.555,1.942,0.834,0.727,-0.414,0.315,-0.347,0.255,-0.393,0.239
1866,1,4.508,1.584,0.535,0.735,-0.364,0.318,-0.346,0.258,-0.412,0.240
1866,2,2.565,1.811,0.519,0.718,-0.344,0.316,-0.406,0.267,-0.411,0.239
1866,3,-0.179,1.291,0.772,0.745,-0.336,0.324,-0.411,0.270,-0.392,0.237
1866,4,1.415,0.832,0.599,0.709,-0.361,0.318,-0.407,0.272,-0.389,0.236
1866,5,-2.283,0.488,0.455,0.603,-0.411,0.318,-0.416,0.273,-0.401,0.234
1866,6,2.437,1.029,0.433,0.490,-0.391,0.321,-0.447,0.273,-0.396,0.237
